GENE:FAM174A	TISSUE:Cerebellum
GENE:FAM175A	TISSUE:Cerebellum
GENE:FAM177A1	TISSUE:Cerebellum
GENE:FAM178A	TISSUE:Cerebellum
GENE:FAM184A	TISSUE:Cerebellum
GENE:FAM200A	TISSUE:Cerebellum
GENE:FAM213A	TISSUE:Cerebellum
GENE:FAM229B	TISSUE:Cerebellum
GENE:FAM27E4	TISSUE:Cerebellum
GENE:FAM53C	TISSUE:Cerebellum
GENE:FAM63A	TISSUE:Cerebellum
GENE:FAM73A	TISSUE:Cerebellum
GENE:FAM76A	TISSUE:Cerebellum
GENE:FAM98A	TISSUE:Cerebellum
GENE:FAN1	TISSUE:Cerebellum
GENE:FANCA	TISSUE:Cerebellum
GENE:FASN	TISSUE:Cerebellum
GENE:FASTK	TISSUE:Cerebellum
GENE:FAU	TISSUE:Cerebellum
GENE:FBXL16	TISSUE:Cerebellum
GENE:FBXO11	TISSUE:Cerebellum
GENE:FBXO21	TISSUE:Cerebellum
GENE:FBXO31	TISSUE:Cerebellum
GENE:FBXO9	TISSUE:Cerebellum
GENE:FBXW11	TISSUE:Cerebellum
GENE:FBXW7	TISSUE:Cerebellum
GENE:FCAR	TISSUE:Cerebellum
GENE:FCF1	TISSUE:Cerebellum
GENE:FDPS	TISSUE:Cerebellum
GENE:FDXACB1	TISSUE:Cerebellum
GENE:FEM1A	TISSUE:Cerebellum
GENE:FEM1C	TISSUE:Cerebellum
GENE:FEZ2	TISSUE:Cerebellum
GENE:FGD2	TISSUE:Cerebellum
GENE:FGD5P1	TISSUE:Cerebellum
GENE:FGF1	TISSUE:Cerebellum
GENE:FGF14-AS2	TISSUE:Cerebellum
GENE:FGF9	TISSUE:Cerebellum
GENE:FGFR1OP2	TISSUE:Cerebellum
GENE:FGFR3	TISSUE:Cerebellum
GENE:FHL1	TISSUE:Cerebellum
GENE:FHL2	TISSUE:Cerebellum
GENE:FIRRE	TISSUE:Cerebellum
GENE:FKBP14	TISSUE:Cerebellum
GENE:FKBP1A	TISSUE:Cerebellum
GENE:FKBP3	TISSUE:Cerebellum
GENE:FKBP5	TISSUE:Cerebellum
GENE:FKBP9	TISSUE:Cerebellum
GENE:FKTN	TISSUE:Cerebellum
GENE:FLJ20518	TISSUE:Cerebellum
GENE:FLJ31306	TISSUE:Cerebellum
GENE:FLJ32790	TISSUE:Cerebellum
GENE:FLJ41423	TISSUE:Cerebellum
GENE:FLJ43315	TISSUE:Cerebellum
GENE:FLJ43681	TISSUE:Cerebellum
GENE:FLJ45256	TISSUE:Cerebellum
GENE:FLNB	TISSUE:Cerebellum
GENE:FLOT1	TISSUE:Cerebellum
GENE:FLVCR1-AS1	TISSUE:Cerebellum
GENE:FNBP1	TISSUE:Cerebellum
GENE:FNIP2	TISSUE:Cerebellum
GENE:FOLR1	TISSUE:Cerebellum
GENE:FOXK1	TISSUE:Cerebellum
GENE:FOXK2	TISSUE:Cerebellum
GENE:FOXN2	TISSUE:Cerebellum
GENE:FOXN3	TISSUE:Cerebellum
GENE:FOXO3	TISSUE:Cerebellum
GENE:FRA10AC1	TISSUE:Cerebellum
GENE:FRG1	TISSUE:Cerebellum
GENE:FRMD6-AS1	TISSUE:Cerebellum
GENE:FRMD8	TISSUE:Cerebellum
GENE:FRRS1L	TISSUE:Cerebellum
GENE:FTH1	TISSUE:Cerebellum
GENE:FTH1P3	TISSUE:Cerebellum
GENE:FTL	TISSUE:Cerebellum
GENE:FUBP1	TISSUE:Cerebellum
GENE:FUBP3	TISSUE:Cerebellum
GENE:FXR1	TISSUE:Cerebellum
GENE:GABARAPL1	TISSUE:Cerebellum
GENE:GABARAPL2	TISSUE:Cerebellum
GENE:GABBR1	TISSUE:Cerebellum
GENE:GABBR2	TISSUE:Cerebellum
GENE:GAGE1	TISSUE:Cerebellum
GENE:GALNT11	TISSUE:Cerebellum
GENE:GALNT9	TISSUE:Cerebellum
GENE:GAPDH	TISSUE:Cerebellum
GENE:GART	TISSUE:Cerebellum
GENE:GAS7	TISSUE:Cerebellum
GENE:GATAD2A	TISSUE:Cerebellum
GENE:GATAD2B	TISSUE:Cerebellum
GENE:GCA	TISSUE:Cerebellum
GENE:GCC1	TISSUE:Cerebellum
GENE:GCN1L1	TISSUE:Cerebellum
GENE:GCSAML	TISSUE:Cerebellum
GENE:GCSH	TISSUE:Cerebellum
GENE:GDAP1	TISSUE:Cerebellum
GENE:GDF11	TISSUE:Cerebellum
GENE:GDI1	TISSUE:Cerebellum
GENE:GDI2	TISSUE:Cerebellum
GENE:GDPD1	TISSUE:Cerebellum
GENE:GFAP	TISSUE:Cerebellum
GENE:GFOD1	TISSUE:Cerebellum
GENE:GFOD2	TISSUE:Cerebellum
GENE:GGA1	TISSUE:Cerebellum
GENE:GHITM	TISSUE:Cerebellum
GENE:GID8	TISSUE:Cerebellum
GENE:GIT2	TISSUE:Cerebellum
GENE:GJA1	TISSUE:Cerebellum
GENE:GJB7	TISSUE:Cerebellum
GENE:GJC1	TISSUE:Cerebellum
GENE:GLE1	TISSUE:Cerebellum
GENE:GLRX	TISSUE:Cerebellum
GENE:GLTSCR1L	TISSUE:Cerebellum
GENE:GLTSCR2	TISSUE:Cerebellum
GENE:GMCL1	TISSUE:Cerebellum
GENE:GMFB	TISSUE:Cerebellum
GENE:GMPS	TISSUE:Cerebellum
GENE:GNAI1	TISSUE:Cerebellum
GENE:GNAO1	TISSUE:Cerebellum
GENE:GNAS	TISSUE:Cerebellum
GENE:GNB1	TISSUE:Cerebellum
GENE:GNB2L1	TISSUE:Cerebellum
GENE:GNB4	TISSUE:Cerebellum
GENE:GNG3	TISSUE:Cerebellum
GENE:GNL3L	TISSUE:Cerebellum
GENE:GNPNAT1	TISSUE:Cerebellum
GENE:GNPTAB	TISSUE:Cerebellum
GENE:GNPTG	TISSUE:Cerebellum
GENE:GOLGA2	TISSUE:Cerebellum
GENE:GOLGA3	TISSUE:Cerebellum
GENE:GOLGA6L1	TISSUE:Cerebellum
GENE:GOLGA6L2	TISSUE:Cerebellum
GENE:GOLGA6L6	TISSUE:Cerebellum
GENE:GOLGA8B	TISSUE:Cerebellum
GENE:GOLGA8CP	TISSUE:Cerebellum
GENE:GOLGA8I	TISSUE:Cerebellum
GENE:GOLGA8T	TISSUE:Cerebellum
GENE:GOLIM4	TISSUE:Cerebellum
GENE:GOLM1	TISSUE:Cerebellum
GENE:GOLPH3	TISSUE:Cerebellum
GENE:GOT1	TISSUE:Cerebellum
GENE:GPALPP1	TISSUE:Cerebellum
GENE:GPBP1	TISSUE:Cerebellum
GENE:GPBP1L1	TISSUE:Cerebellum
GENE:GPHN	TISSUE:Cerebellum
GENE:GPM6A	TISSUE:Cerebellum
GENE:GPM6B	TISSUE:Cerebellum
GENE:GPR1	TISSUE:Cerebellum
GENE:GPR158	TISSUE:Cerebellum
GENE:GPR162	TISSUE:Cerebellum
GENE:GPR89B	TISSUE:Cerebellum
GENE:GPRC5B	TISSUE:Cerebellum
GENE:GPRC5C	TISSUE:Cerebellum
GENE:GPT2	TISSUE:Cerebellum
GENE:GPX8	TISSUE:Cerebellum
GENE:GRIA2	TISSUE:Cerebellum
GENE:GRIK2	TISSUE:Cerebellum
GENE:GRIN2A	TISSUE:Cerebellum
GENE:GRIN2C	TISSUE:Cerebellum
GENE:GRIPAP1	TISSUE:Cerebellum
GENE:GRM3	TISSUE:Cerebellum
GENE:GRM4	TISSUE:Cerebellum
GENE:GSDMA	TISSUE:Cerebellum
GENE:GSDMB	TISSUE:Cerebellum
GENE:GSG1	TISSUE:Cerebellum
GENE:GSPT1	TISSUE:Cerebellum
GENE:GSR	TISSUE:Cerebellum
GENE:GSTM4	TISSUE:Cerebellum
GENE:GSTO1	TISSUE:Cerebellum
GENE:GSTP1	TISSUE:Cerebellum
GENE:GSTTP2	TISSUE:Cerebellum
GENE:GTF2A1	TISSUE:Cerebellum
GENE:GTF2H2D	TISSUE:Cerebellum
GENE:GTF2H5	TISSUE:Cerebellum
GENE:GTF2I	TISSUE:Cerebellum
GENE:GTF2IRD2B	TISSUE:Cerebellum
GENE:GTF2IRD2P1	TISSUE:Cerebellum
GENE:GTF3A	TISSUE:Cerebellum
GENE:GTPBP10	TISSUE:Cerebellum
GENE:GTPBP6	TISSUE:Cerebellum
GENE:GYG2	TISSUE:Cerebellum
GENE:H1F0	TISSUE:Cerebellum
GENE:H2AFV	TISSUE:Cerebellum
GENE:H2AFY	TISSUE:Cerebellum
GENE:H2AFY2	TISSUE:Cerebellum
GENE:H2AFZ	TISSUE:Cerebellum
GENE:H3F3B	TISSUE:Cerebellum
GENE:H3F3C	TISSUE:Cerebellum
GENE:H6PD	TISSUE:Cerebellum
GENE:HACE1	TISSUE:Cerebellum
GENE:HARS2	TISSUE:Cerebellum
GENE:HAUS2	TISSUE:Cerebellum
GENE:HAX1	TISSUE:Cerebellum
GENE:HBA2	TISSUE:Cerebellum
GENE:HBB	TISSUE:Cerebellum
GENE:HCFC1	TISSUE:Cerebellum
GENE:HDDC2	TISSUE:Cerebellum
GENE:HDHD2	TISSUE:Cerebellum
GENE:HECA	TISSUE:Cerebellum
GENE:HECTD1	TISSUE:Cerebellum
GENE:HIATL2	TISSUE:Cerebellum
GENE:HIGD1A	TISSUE:Cerebellum
GENE:HILPDA	TISSUE:Cerebellum
GENE:HINFP	TISSUE:Cerebellum
GENE:HINT3	TISSUE:Cerebellum
GENE:HIPK2	TISSUE:Cerebellum
GENE:HIRA	TISSUE:Cerebellum
GENE:HIST1H4C	TISSUE:Cerebellum
GENE:HIST1H4E	TISSUE:Cerebellum
GENE:HIST1H4H	TISSUE:Cerebellum
GENE:HIVEP2	TISSUE:Cerebellum
GENE:HK1	TISSUE:Cerebellum
GENE:HLA-A	TISSUE:Cerebellum
GENE:HLA-H	TISSUE:Cerebellum
GENE:HLTF	TISSUE:Cerebellum
GENE:HMGB1	TISSUE:Cerebellum
GENE:HMGN1	TISSUE:Cerebellum
GENE:HMGN2	TISSUE:Cerebellum
GENE:HNRNPA0	TISSUE:Cerebellum
GENE:HNRNPA1	TISSUE:Cerebellum
GENE:HNRNPA1L2	TISSUE:Cerebellum
GENE:HNRNPA1P10	TISSUE:Cerebellum
GENE:HNRNPA1P33	TISSUE:Cerebellum
GENE:HNRNPA2B1	TISSUE:Cerebellum
GENE:HNRNPA3	TISSUE:Cerebellum
GENE:HNRNPC	TISSUE:Cerebellum
GENE:HNRNPCP5	TISSUE:Cerebellum
GENE:HNRNPD	TISSUE:Cerebellum
GENE:HNRNPDL	TISSUE:Cerebellum
GENE:HNRNPH1	TISSUE:Cerebellum
GENE:HNRNPH3	TISSUE:Cerebellum
GENE:HNRNPK	TISSUE:Cerebellum
GENE:HNRNPKP3	TISSUE:Cerebellum
GENE:HNRNPM	TISSUE:Cerebellum
GENE:HNRNPR	TISSUE:Cerebellum
GENE:HNRNPU	TISSUE:Cerebellum
GENE:HNRNPUL1	TISSUE:Cerebellum
GENE:HNRNPUL2	TISSUE:Cerebellum
GENE:HP1BP3	TISSUE:Cerebellum
GENE:HPCAL1	TISSUE:Cerebellum
GENE:HPCAL4	TISSUE:Cerebellum
GENE:HRH4	TISSUE:Cerebellum
GENE:HSCB	TISSUE:Cerebellum
GENE:HSD17B4	TISSUE:Cerebellum
GENE:HSD17B7	TISSUE:Cerebellum
GENE:HSP90AA1	TISSUE:Cerebellum
GENE:HSP90AA6P	TISSUE:Cerebellum
GENE:HSP90AB1	TISSUE:Cerebellum
GENE:HSP90AB3P	TISSUE:Cerebellum
GENE:HSP90B1	TISSUE:Cerebellum
GENE:HSP90B3P	TISSUE:Cerebellum
GENE:HSPA13	TISSUE:Cerebellum
GENE:HSPA1A	TISSUE:Cerebellum
GENE:HSPA1B	TISSUE:Cerebellum
GENE:HSPA8	TISSUE:Cerebellum
GENE:HSPD1	TISSUE:Cerebellum
GENE:HTATSF1	TISSUE:Cerebellum
GENE:HTATSF1P2	TISSUE:Cerebellum
GENE:IDH3A	TISSUE:Cerebellum
GENE:IDH3B	TISSUE:Cerebellum
GENE:IDS	TISSUE:Cerebellum
GENE:IFFO1	TISSUE:Cerebellum
GENE:IFI6	TISSUE:Cerebellum
GENE:IFIT1	TISSUE:Cerebellum
GENE:IGFL3	TISSUE:Cerebellum
GENE:IK	TISSUE:Cerebellum
GENE:IL10	TISSUE:Cerebellum
GENE:IL11RA	TISSUE:Cerebellum
GENE:IL17D	TISSUE:Cerebellum
GENE:IL17RD	TISSUE:Cerebellum
GENE:IL18	TISSUE:Cerebellum
GENE:IL21R	TISSUE:Cerebellum
GENE:IL6ST	TISSUE:Cerebellum
GENE:ILKAP	TISSUE:Cerebellum
GENE:IMP3	TISSUE:Cerebellum
GENE:IMPACT	TISSUE:Cerebellum
GENE:IMPAD1	TISSUE:Cerebellum
GENE:ING4	TISSUE:Cerebellum
GENE:ING5	TISSUE:Cerebellum
GENE:INIP	TISSUE:Cerebellum
GENE:INO80D	TISSUE:Cerebellum
GENE:INSIG2	TISSUE:Cerebellum
GENE:IP6K1	TISSUE:Cerebellum
GENE:IPCEF1	TISSUE:Cerebellum
GENE:IPO7	TISSUE:Cerebellum
GENE:IPP	TISSUE:Cerebellum
GENE:IPW	TISSUE:Cerebellum
GENE:IQCK	TISSUE:Cerebellum
GENE:IREB2	TISSUE:Cerebellum
GENE:IRF2	TISSUE:Cerebellum
GENE:IRF2BP2	TISSUE:Cerebellum
GENE:ISCA1	TISSUE:Cerebellum
GENE:ITGAV	TISSUE:Cerebellum
GENE:ITGB1	TISSUE:Cerebellum
GENE:ITGB1BP1	TISSUE:Cerebellum
GENE:ITIH5	TISSUE:Cerebellum
GENE:ITM2B	TISSUE:Cerebellum
GENE:ITPK1	TISSUE:Cerebellum
GENE:ITPK1-AS1	TISSUE:Cerebellum
GENE:JAKMIP1	TISSUE:Cerebellum
GENE:JAZF1-AS1	TISSUE:Cerebellum
GENE:JHDM1D-AS1	TISSUE:Cerebellum
GENE:JTB	TISSUE:Cerebellum
GENE:JUN	TISSUE:Cerebellum
GENE:JUND	TISSUE:Cerebellum
GENE:KANSL1	TISSUE:Cerebellum
GENE:KANSL1L	TISSUE:Cerebellum
GENE:KANSL3	TISSUE:Cerebellum
GENE:KAT6A	TISSUE:Cerebellum
GENE:KAT7	TISSUE:Cerebellum
GENE:KATNBL1	TISSUE:Cerebellum
GENE:KAZN	TISSUE:Cerebellum
GENE:KBTBD11	TISSUE:Cerebellum
GENE:KBTBD2	TISSUE:Cerebellum
GENE:KCND2	TISSUE:Cerebellum
GENE:KCNH6	TISSUE:Cerebellum
GENE:KCNIP4	TISSUE:Cerebellum
GENE:KCNIP4-IT1	TISSUE:Cerebellum
GENE:KCNN2	TISSUE:Cerebellum
GENE:KCTD13	TISSUE:Cerebellum
GENE:KCTD3	TISSUE:Cerebellum
GENE:KCTD6	TISSUE:Cerebellum
GENE:KCTD7	TISSUE:Cerebellum
GENE:KDELR1	TISSUE:Cerebellum
GENE:KDM2A	TISSUE:Cerebellum
GENE:KDM2B	TISSUE:Cerebellum
GENE:KDM4A-AS1	TISSUE:Cerebellum
GENE:KDM7A	TISSUE:Cerebellum
GENE:KDSR	TISSUE:Cerebellum
GENE:KHDRBS1	TISSUE:Cerebellum
GENE:KIAA0101	TISSUE:Cerebellum
GENE:KIAA0355	TISSUE:Cerebellum
GENE:KIAA0368	TISSUE:Cerebellum
GENE:KIAA0513	TISSUE:Cerebellum
GENE:KIAA0907	TISSUE:Cerebellum
GENE:KIAA1109	TISSUE:Cerebellum
GENE:KIAA1191	TISSUE:Cerebellum
GENE:KIAA1456	TISSUE:Cerebellum
GENE:KIAA1751	TISSUE:Cerebellum
GENE:KIF1A	TISSUE:Cerebellum
GENE:KIF1B	TISSUE:Cerebellum
GENE:KIF1C	TISSUE:Cerebellum
GENE:KIF21A	TISSUE:Cerebellum
GENE:KIF5A	TISSUE:Cerebellum
GENE:KIF5C	TISSUE:Cerebellum
GENE:KIFAP3	TISSUE:Cerebellum
GENE:KIFC2	TISSUE:Cerebellum
GENE:KLC1	TISSUE:Cerebellum
GENE:KLF13	TISSUE:Cerebellum
GENE:KLF9	TISSUE:Cerebellum
GENE:KLHDC3	TISSUE:Cerebellum
GENE:KLHL22	TISSUE:Cerebellum
GENE:KLHL28	TISSUE:Cerebellum
GENE:KLHL3	TISSUE:Cerebellum
GENE:KLK7	TISSUE:Cerebellum
GENE:KLLN	TISSUE:Cerebellum
GENE:KMT2C	TISSUE:Cerebellum
GENE:KMT2E	TISSUE:Cerebellum
GENE:KPNB1	TISSUE:Cerebellum
GENE:KRT18	TISSUE:Cerebellum
GENE:KRTCAP2	TISSUE:Cerebellum
GENE:LAIR1	TISSUE:Cerebellum
GENE:LAMTOR4	TISSUE:Cerebellum
GENE:LANCL1	TISSUE:Cerebellum
GENE:LARP1	TISSUE:Cerebellum
GENE:LARP1B	TISSUE:Cerebellum
GENE:LARP4	TISSUE:Cerebellum
GENE:LARP6	TISSUE:Cerebellum
GENE:LASP1	TISSUE:Cerebellum
GENE:LCOR	TISSUE:Cerebellum
GENE:LDHA	TISSUE:Cerebellum
GENE:LDHAL6A	TISSUE:Cerebellum
GENE:LDHB	TISSUE:Cerebellum
GENE:LEMD3	TISSUE:Cerebellum
GENE:LEO1	TISSUE:Cerebellum
GENE:LEP	TISSUE:Cerebellum
GENE:LETM2	TISSUE:Cerebellum
GENE:LGMN	TISSUE:Cerebellum
GENE:LHFP	TISSUE:Cerebellum
GENE:LILRA6	TISSUE:Cerebellum
GENE:LILRB1	TISSUE:Cerebellum
GENE:LILRB3	TISSUE:Cerebellum
GENE:LIMCH1	TISSUE:Cerebellum
GENE:LIN7C	TISSUE:Cerebellum
GENE:LINC00092	TISSUE:Cerebellum
GENE:LINC00202-2	TISSUE:Cerebellum
GENE:LINC00265	TISSUE:Cerebellum
GENE:LINC00338	TISSUE:Cerebellum
GENE:LINC00599	TISSUE:Cerebellum
GENE:LINC00632	TISSUE:Cerebellum
GENE:LINC00652	TISSUE:Cerebellum
GENE:LINC00657	TISSUE:Cerebellum
GENE:LINC00667	TISSUE:Cerebellum
GENE:LINC00672	TISSUE:Cerebellum
GENE:LINC00857	TISSUE:Cerebellum
GENE:LINC00889	TISSUE:Cerebellum
GENE:LINC00957	TISSUE:Cerebellum
GENE:LINC00965	TISSUE:Cerebellum
GENE:LINC00967	TISSUE:Cerebellum
GENE:LINC00989	TISSUE:Cerebellum
GENE:LINC00999	TISSUE:Cerebellum
GENE:LINC01000	TISSUE:Cerebellum
GENE:LINC01001	TISSUE:Cerebellum
GENE:LINC01018	TISSUE:Cerebellum
GENE:LINC01160	TISSUE:Cerebellum
GENE:LINC01205	TISSUE:Cerebellum
GENE:LMBRD1	TISSUE:Cerebellum
GENE:LMOD3	TISSUE:Cerebellum
GENE:LOC100128288	TISSUE:Cerebellum
GENE:LOC100129055	TISSUE:Cerebellum
GENE:LOC100129148	TISSUE:Cerebellum
GENE:LOC100129518	TISSUE:Cerebellum
GENE:LOC100130452	TISSUE:Cerebellum
GENE:LOC100131257	TISSUE:Cerebellum
GENE:LOC100131541	TISSUE:Cerebellum
GENE:LOC100134868	TISSUE:Cerebellum
GENE:LOC100190986	TISSUE:Cerebellum
GENE:LOC100287934	TISSUE:Cerebellum
GENE:LOC100288069	TISSUE:Cerebellum
GENE:LOC100506290	TISSUE:Cerebellum
GENE:LOC100506548	TISSUE:Cerebellum
GENE:LOC100506562	TISSUE:Cerebellum
GENE:LOC155060	TISSUE:Cerebellum
GENE:LOC283693	TISSUE:Cerebellum
GENE:LOC283788	TISSUE:Cerebellum
GENE:LOC285074	TISSUE:Cerebellum
GENE:LOC388692	TISSUE:Cerebellum
GENE:LOC399900	TISSUE:Cerebellum
GENE:LOC440157	TISSUE:Cerebellum
GENE:LOC440354	TISSUE:Cerebellum
GENE:LOC441666	TISSUE:Cerebellum
GENE:LOC442132	TISSUE:Cerebellum
GENE:LOC595101	TISSUE:Cerebellum
GENE:LOC613037	TISSUE:Cerebellum
GENE:LOC643387	TISSUE:Cerebellum
GENE:LOC644936	TISSUE:Cerebellum
GENE:LOC646278	TISSUE:Cerebellum
GENE:LOC650157	TISSUE:Cerebellum
GENE:LOC728485	TISSUE:Cerebellum
GENE:LOC728755	TISSUE:Cerebellum
GENE:LOC729173	TISSUE:Cerebellum
GENE:LOC729603	TISSUE:Cerebellum
GENE:LOC729609	TISSUE:Cerebellum
GENE:LOC729737	TISSUE:Cerebellum
GENE:LOC730081	TISSUE:Cerebellum
GENE:LONRF2	TISSUE:Cerebellum
GENE:LPCAT1	TISSUE:Cerebellum
GENE:LPHN3	TISSUE:Cerebellum
GENE:LPIN3	TISSUE:Cerebellum
GENE:LRCH1	TISSUE:Cerebellum
GENE:LRCH3	TISSUE:Cerebellum
GENE:LRPPRC	TISSUE:Cerebellum
GENE:LRR1	TISSUE:Cerebellum
GENE:LRRC10	TISSUE:Cerebellum
GENE:LRRC37A4P	TISSUE:Cerebellum
GENE:LRRC37B	TISSUE:Cerebellum
GENE:LRRC37BP1	TISSUE:Cerebellum
GENE:LRRC75A-AS1	TISSUE:Cerebellum
GENE:LRRFIP1	TISSUE:Cerebellum
GENE:LRRN4CL	TISSUE:Cerebellum
GENE:LSM2	TISSUE:Cerebellum
GENE:LSR	TISSUE:Cerebellum
GENE:LUC7L	TISSUE:Cerebellum
GENE:LUC7L3	TISSUE:Cerebellum
GENE:LYZ	TISSUE:Cerebellum
GENE:LZTS3	TISSUE:Cerebellum
GENE:MACF1	TISSUE:Cerebellum
GENE:MADD	TISSUE:Cerebellum
GENE:MAGED1	TISSUE:Cerebellum
GENE:MAGI2-AS3	TISSUE:Cerebellum
GENE:MAGT1	TISSUE:Cerebellum
GENE:MANBAL	TISSUE:Cerebellum
GENE:MAP1A	TISSUE:Cerebellum
GENE:MAP1B	TISSUE:Cerebellum
GENE:MAP2	TISSUE:Cerebellum
GENE:MAP2K1	TISSUE:Cerebellum
GENE:MAP2K3	TISSUE:Cerebellum
GENE:MAP3K13	TISSUE:Cerebellum
GENE:MAP3K3	TISSUE:Cerebellum
GENE:MAP3K5	TISSUE:Cerebellum
GENE:MAP4K4	TISSUE:Cerebellum
GENE:MAP4K5	TISSUE:Cerebellum
GENE:MAP7D1	TISSUE:Cerebellum
GENE:MAPK10	TISSUE:Cerebellum
GENE:MAPK8IP3	TISSUE:Cerebellum
GENE:MAPK9	TISSUE:Cerebellum
GENE:MAPKAPK5-AS1	TISSUE:Cerebellum
GENE:MARCH2	TISSUE:Cerebellum
GENE:MARCH6	TISSUE:Cerebellum
GENE:MARCH8	TISSUE:Cerebellum
GENE:MARCKS	TISSUE:Cerebellum
GENE:MARS	TISSUE:Cerebellum
GENE:MAT2A	TISSUE:Cerebellum
GENE:MAT2B	TISSUE:Cerebellum
GENE:MATR3	TISSUE:Cerebellum
GENE:MAX	TISSUE:Cerebellum
GENE:MBD4	TISSUE:Cerebellum
GENE:MBNL2	TISSUE:Cerebellum
GENE:MBOAT2	TISSUE:Cerebellum
GENE:MBP	TISSUE:Cerebellum
GENE:MCF2L2	TISSUE:Cerebellum
GENE:MCHR2	TISSUE:Cerebellum
GENE:MCL1	TISSUE:Cerebellum
GENE:MCM8	TISSUE:Cerebellum
GENE:MCM9	TISSUE:Cerebellum
GENE:MCMDC2	TISSUE:Cerebellum
GENE:MDH2	TISSUE:Cerebellum
GENE:MDM2	TISSUE:Cerebellum
GENE:ME2	TISSUE:Cerebellum
GENE:MECR	TISSUE:Cerebellum
GENE:MED1	TISSUE:Cerebellum
GENE:MED13	TISSUE:Cerebellum
GENE:MED15P9	TISSUE:Cerebellum
GENE:MED28	TISSUE:Cerebellum
GENE:MED29	TISSUE:Cerebellum
GENE:MED6	TISSUE:Cerebellum
GENE:MEG3	TISSUE:Cerebellum
GENE:MEPCE	TISSUE:Cerebellum
GENE:METTL20	TISSUE:Cerebellum
GENE:METTL21A	TISSUE:Cerebellum
GENE:METTL3	TISSUE:Cerebellum
GENE:METTL7A	TISSUE:Cerebellum
GENE:MFGE8	TISSUE:Cerebellum
GENE:MFSD11	TISSUE:Cerebellum
GENE:MGA	TISSUE:Cerebellum
GENE:MGAT3	TISSUE:Cerebellum
GENE:MGEA5	TISSUE:Cerebellum
GENE:MGST2	TISSUE:Cerebellum
GENE:MIDN	TISSUE:Cerebellum
GENE:MINOS1	TISSUE:Cerebellum
GENE:MIR1282	TISSUE:Cerebellum
GENE:MIR1299	TISSUE:Cerebellum
GENE:MIR181C	TISSUE:Cerebellum
GENE:MIR574	TISSUE:Cerebellum
GENE:MIS12	TISSUE:Cerebellum
GENE:MIS18A	TISSUE:Cerebellum
GENE:MKNK2	TISSUE:Cerebellum
GENE:MKRN1	TISSUE:Cerebellum
GENE:MLH3	TISSUE:Cerebellum
GENE:MLLT4	TISSUE:Cerebellum
GENE:MMS19	TISSUE:Cerebellum
GENE:MOBP	TISSUE:Cerebellum
GENE:MORF4L1	TISSUE:Cerebellum
GENE:MORF4L2	TISSUE:Cerebellum
GENE:MOSPD3	TISSUE:Cerebellum
GENE:MPHOSPH6	TISSUE:Cerebellum
GENE:MPHOSPH8	TISSUE:Cerebellum
GENE:MPRIP	TISSUE:Cerebellum
GENE:MPV17L	TISSUE:Cerebellum
GENE:MRFAP1	TISSUE:Cerebellum
GENE:MRFAP1L1	TISSUE:Cerebellum
GENE:MRGBP	TISSUE:Cerebellum
GENE:MRI1	TISSUE:Cerebellum
GENE:MRPL30	TISSUE:Cerebellum
GENE:MRPL44	TISSUE:Cerebellum
GENE:MRPL51	TISSUE:Cerebellum
GENE:MRPS10	TISSUE:Cerebellum
GENE:MRPS16	TISSUE:Cerebellum
GENE:MSH3	TISSUE:Cerebellum
GENE:MSH6	TISSUE:Cerebellum
GENE:MSI1	TISSUE:Cerebellum
GENE:MSL2	TISSUE:Cerebellum
GENE:MSMO1	TISSUE:Cerebellum
GENE:MSRA	TISSUE:Cerebellum
GENE:MST4	TISSUE:Cerebellum
GENE:MSTO2P	TISSUE:Cerebellum
GENE:MT1A	TISSUE:Cerebellum
GENE:MT1E	TISSUE:Cerebellum
GENE:MT1IP	TISSUE:Cerebellum
GENE:MT2A	TISSUE:Cerebellum
GENE:MT3	TISSUE:Cerebellum
GENE:MTA1	TISSUE:Cerebellum
GENE:MTCH1	TISSUE:Cerebellum
GENE:MTCL1	TISSUE:Cerebellum
GENE:MTDH	TISSUE:Cerebellum
GENE:MTFMT	TISSUE:Cerebellum
GENE:MTHFD2	TISSUE:Cerebellum
GENE:MTIF3	TISSUE:Cerebellum
GENE:MTMR12	TISSUE:Cerebellum
GENE:MTPAP	TISSUE:Cerebellum
GENE:MTRF1L	TISSUE:Cerebellum
GENE:MTRNR2L1	TISSUE:Cerebellum
GENE:MTSS1	TISSUE:Cerebellum
GENE:MTURN	TISSUE:Cerebellum
GENE:MTUS1	TISSUE:Cerebellum
GENE:MUC6	TISSUE:Cerebellum
GENE:MX1	TISSUE:Cerebellum
GENE:MXD4	TISSUE:Cerebellum
GENE:MYH9	TISSUE:Cerebellum
GENE:MYL6	TISSUE:Cerebellum
GENE:MYL6B	TISSUE:Cerebellum
GENE:MYNN	TISSUE:Cerebellum
GENE:MYO1H	TISSUE:Cerebellum
GENE:MYO3B	TISSUE:Cerebellum
GENE:MYOM1	TISSUE:Cerebellum
GENE:MYT1	TISSUE:Cerebellum
GENE:MYT1L	TISSUE:Cerebellum
GENE:MZT2A	TISSUE:Cerebellum
GENE:N4BP2	TISSUE:Cerebellum
GENE:NAA35	TISSUE:Cerebellum
GENE:NACA	TISSUE:Cerebellum
GENE:NACAD	TISSUE:Cerebellum
GENE:NACC2	TISSUE:Cerebellum
GENE:NAP1L1	TISSUE:Cerebellum
